Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Is Retweeted,Reply to User ID,Latitude,Longitude,Profile Image
10/21/2016 13:41:04,ino_car,Jade Strong,I liked a @YouTube video https://t.co/AfxiKPOsb5 Wagas: Mga pagsubok sa buhay ni Miriam Defensor-Santiago,789461502658949120,Google,1289,620,0,0,No,05/25/2010 09:01:10,Philippines,Miriam Defensor Santiago,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/731511968729718785/xV_kzYaY_normal.jpg"", ""View"")"
10/21/2016 13:51:34,afk14334_,AFK,"RT @SagadaSun: According to Miriam Defensor Santiago, the Chinese invented CORRUPTION and taught it to us. @BernieCadao @ilda_talk @paulfar…",789464147138375680,Twitter for iPhone,1751,2265,6,0,No,05/25/2011 04:24:17,Manila - UAE ,Continuous Learner / Human Being / Politics / News / Music / Books / Sports,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781031160075980801/NxzXnZxx_normal.jpg"", ""View"")"
10/21/2016 13:48:22,ino_car,Jade Strong,I liked a @YouTube video https://t.co/VueW3xbXWY Wagas: Nang maaksidente si Miriam Defensor- Santiago,789463338929487872,Google,1289,620,0,0,No,05/25/2010 09:01:10,Philippines,Miriam Defensor Santiago,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/731511968729718785/xV_kzYaY_normal.jpg"", ""View"")"
10/21/2016 13:51:34,afk14334_,AFK,"RT @SagadaSun: According to Miriam Defensor Santiago, the Chinese invented CORRUPTION and taught it to us. @BernieCadao @ilda_talk @paulfar…",789464147138375680,Twitter for iPhone,1751,2265,6,0,No,05/25/2011 04:24:17,Manila - UAE ,Continuous Learner / Human Being / Politics / News / Music / Books / Sports,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/781031160075980801/NxzXnZxx_normal.jpg"", ""View"")"
10/21/2016 14:59:34,Carlo_Arazo,Carlo✨,"RT @Alyssha_Lykah: “Kapag wala kayong maisagot as exams ilagay ninyo, magmahal. Dahil kailanman hindi mali ang magmahal.”

- Miriam Defenso…",789481258233368576,Twitter for Android,228,211,6,0,No,03/16/2016 01:51:18,"Quezon City, National Capital Region",My personality is ME and my attitude depends on YOU. 💯  || KINGS👑 || TKP💙,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/787490128985923584/1qLZKgdy_normal.jpg"", ""View"")"
10/21/2016 18:27:05,sillymackyeah,Maaaaack,"Bobong lalaki + Bobong babae = Sexually Transmitted Disease.
-Miriam Defensor Santiago
Classic. 😁😁",789533483676868608,Twitter for Android,157,191,0,0,No,09/16/2009 10:26:52,Subic - MNL - City of Pines,"Frustrated Singer | Occasional Dancer | Blog it up!
E X P L O R E",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/776485002305376256/7ocGgTo1_normal.jpg"", ""View"")"
10/21/2016 20:03:59,sillymackyeah,Maaaaack,"https://t.co/malSon6c0r

A balance of wit, humor, leadership, honesty, and decisiveness—Miriam Defensor Santiago—Iron Lady of Asia.",789557865426120704,Twitter for Android,157,191,0,0,No,09/16/2009 10:26:52,Subic - MNL - City of Pines,"Frustrated Singer | Occasional Dancer | Blog it up!
E X P L O R E",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/776485002305376256/7ocGgTo1_normal.jpg"", ""View"")"
10/21/2016 23:07:40,OnlyOneVino,HelloVino™,See! Even Sen. Miriam Defensor Santiago will just do the same thing that PD30 done. https://t.co/KA9guPRvSK,789604091823480832,Facebook,526,608,0,0,No,05/20/2009 07:53:44,Manila,September Baby | Virgo | Pupian | Network Engineer | Entrepeneur | Coffee Prince | Single,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/653313534223212544/iBi7nz0a_normal.jpg"", ""View"")"
10/21/2016 23:51:44,___loisiieee,Chii~,"RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame…",789615182204981248,Twitter for Android,77,205,27,0,No,07/11/2015 04:32:01,Pampanga,It'll never be enough....,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/777715996425457665/GUWLZA5h_normal.jpg"", ""View"")"
10/22/2016 01:25:36,KristelAlfonso_,Kristel,I miss Sen. Miriam Defensor Santiago. 😭😭😭,789638805036814336,Twitter for Android,170,113,0,0,No,12/24/2014 02:49:13,,ang babaeng kayang mabuhay nang walang lalake pero mamamatay pag walang kanin.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/776646999600865281/GvQg1wgh_normal.jpg"", ""View"")"
10/22/2016 03:14:12,wyn_a,wynOwen,And After Death of Senator MIriam Defensor-Santiago? n_n @senmiriam authored many books dat will last a lyftym. All… https://t.co/YfY2TJGajP,789666135075540992,Twitter Web Client,112,149,0,0,No,05/08/2013 23:31:19,in the Philippines/FAILappines,Contemplative at the edge. Notes to self & where I stand. Follow at your own risk. Warning! strong political & social  opinions.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/783544136536391680/rBMa1vCg_normal.jpg"", ""View"")"
10/22/2016 04:18:59,ShowbizGov,Showbiz Government,Let Sen. Miriam Defensor Santiago say it then. https://t.co/lQgINtcqer,789682437399851009,Facebook,1452,15,0,0,No,10/17/2012 19:51:26,,mag-NOYNOYING na tayo KAPAMILYA. at boung PILIPINAS win na win ka na ba? wang3x,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/2730405367/7e8806f3f197b593614602f635af7f71_normal.jpeg"", ""View"")"
10/22/2016 04:26:26,verniedee,Vernie Del Mundo,I'd like to think Bernie Sanders is the Miriam Defensor Santiago of the US. The president we deserved but never had.,789684313700696064,Twitter for iPhone,461,1525,0,1,No,04/05/2009 15:20:06,West Coast,The Vern abides.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/768217835805958144/ZTog72Es_normal.jpg"", ""View"")"
10/22/2016 05:13:30,CookiesMcJingle,karla,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,789696158914387972,Mobile Web (M5),5357,3416,62,0,No,11/14/2012 09:04:49,sc: eslera,married to elsa hosk,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/659209136035381249/C09xvN2i_normal.jpg"", ""View"")"
10/22/2016 06:30:44,itsbryanrosales,Bryan Rosales,"Done watching Powerhouse: Miriam Defensor-Santiago, I jump into conclusions that my IQ gained 10 points after that episode.",789715594648006656,Twitter for iPhone,123,27,0,0,No,12/01/2012 02:43:37,Pearl of The East,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/777111363181174784/5kAmU8lj_normal.jpg"", ""View"")"
10/22/2016 06:47:27,JobelleQtQt,Jbll Drmn,RT @caradotph: Story of a queen who hasnt been given a chance to rule her own kingdom. Sen. Miriam Defensor-Santiago. #MMKSenatorMiriam,789719802319298560,Twitter for Android,212,684,377,0,No,08/27/2014 10:00:00,Marikina City ,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/767659441785188352/WWYITMI6_normal.jpg"", ""View"")"
10/22/2016 08:36:06,cucinya,nini,RT @BuzzFeedPH: 14 Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/KT1pDgNx2S https://t.co/MJL8SxKFXr,789747143003164672,Twitter for Android,101,69,66,0,No,04/10/2016 13:46:27,MNL,twin ni hoseok,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779290569243668481/Mu2q6v4L_normal.jpg"", ""View"")"
10/22/2016 10:35:42,LiRanDee,Li Ran Dee,I liked a @YouTube video https://t.co/TkiUZHeuy9 Ang bangis ni MDS! THE MIRIAM DEFENSOR SANTIAGO THROWBACK!,789777243459428352,Google,104,175,0,0,No,01/15/2012 01:18:50,"West Vancouver, British Columbia","Si tu eres latin, saca tu bandera!",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/730535090355245056/mLaK0XXx_normal.jpg"", ""View"")"
10/22/2016 14:21:10,ShilohRuthie,Belinda Belle,"""Iron Lady of Asia: Senator Miriam Defensor Santiago"" https://t.co/049zEWsCfU on @LinkedIn",789833982665822208,Twitter Web Client,50,14,0,1,No,07/26/2010 23:21:02,Philippines,Kindred spirit. Brave soul.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/378800000039736334/d84b3ad5ade3956bc0b59dbf0e372893_normal.jpeg"", ""View"")"
10/22/2016 15:33:46,DGrathtdete2332,dfMcGrathtdete2332,"RT @FrugayasTrivia: Miriam Defensor Santiago""Iron LAdy In Asia"" Died From Cancer
#PHILIPPINES 
https://t.co/YUCfypJyQJ https://t.co/PfvWcC9…",789852254773846016,Twitter Web Client,7,0,4,0,No,10/10/2016 20:05:26,,,No,,,,"=HYPERLINK(""http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png"", ""View"")"
10/22/2016 17:06:09,chocopurplemint,Mynne Dacoco,"Miriam Santiago: Memorable quotes, lines, zingers via @rapplerdotcom https://t.co/Xu4iUQci9f",789875504044052480,Twitter Web Client,133,437,0,0,No,08/14/2009 11:30:12,"Manila, Philippines","A lioness with the passion for the arts, travel & nature, a penchant for ideas, wisdom, beauty & adventure,. I value my faith, family, relationships & friends.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1470438108/APC_Profile_Photo-April2009_normal.JPG"", ""View"")"
10/22/2016 20:28:26,tenrenti,Vincent Jan A. Nicer,"From the Late SENATOR MIRIAM DEFENSOR SANTIAGO:

The VFA is a historic document of inequity between a former... https://t.co/xtJ1aS5Grf",789926408868933632,Facebook,142,55,0,0,No,03/09/2011 15:52:05,"Los Baños, Laguna",,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/737746877077037058/OpuqpuGz_normal.jpg"", ""View"")"
10/23/2016 01:11:28,Mae_nudo02,beverly mae nudo,RT @ANCALERTS: WATCH: Applause welcomes remains of Sen. Miriam Defensor-Santiago for wake at Immaculate Conception Cathedral https://t.co/j…,789997637906731009,Twitter for Android,18,63,212,0,No,08/30/2016 08:48:14,"Calabarzon, Republic of the Ph",crazy gurl.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/789999083540799488/nTkZn8ZO_normal.jpg"", ""View"")"
10/23/2016 04:51:42,sophiaruelo,Zoey Ruelo,"RT @UAAP_CDC: Not CDC related, but we pray for the soul of Sen Miriam Defensor-Santiago. May she RIP. What a sad day for our country.",790053058365366272,Twitter Web Client,533,3178,7,0,No,12/21/2014 15:28:24,manila,live fully x without fear || mchs pink '18,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/761512152544841728/gOwLuLBs_normal.jpg"", ""View"")"
10/23/2016 06:19:36,sophia_020505,Sophiá,"IGNORANCE can be cured... STUPID is forever. 
                                                -Miriam Defensor-Santiago",790075180475297792,Twitter for iPad,38,108,0,0,No,05/26/2016 09:07:04,Republic of the Philippines,Live beutifully; Dream passionately,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/735763001400131584/oecjcdaI_normal.jpg"", ""View"")"
10/23/2016 06:36:23,sophia_020505,Sophiá,"""IGNORANCE can be cured... STUPID is forever.""
                                                -Miriam Defensor-Santiago",790079405603160064,Twitter for iPad,38,108,0,0,No,05/26/2016 09:07:04,Republic of the Philippines,Live beutifully; Dream passionately,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/735763001400131584/oecjcdaI_normal.jpg"", ""View"")"
10/23/2016 06:50:02,Israelita1999,Jesralie,Nakapag donate pa pala si yumaong Sen Miriam Defensor Santiago dito,790082837600870401,Twitter for Android,313,179,0,0,No,03/08/2011 10:19:15,"Concepcion,Tarlac",♋ Happy and Contented ♋,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/790051964591738880/cgSmV_lh_normal.jpg"", ""View"")"
10/23/2016 10:12:50,_DJswift,Dave Sales,#NowWatching The Iron Lady &lt;3 I suddenly miss Sen. Miriam Defensor-Santiago. A Superb actor for Meryl Streep.,790133873879285760,Twitter for Android,1383,827,0,1,No,03/19/2010 05:27:11,"Manila, Philippines",19  Fourth Year (Actuarial Mathematics Student)  PUP Manila Theater Actor,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/789575139109187584/0lDKlKLG_normal.jpg"", ""View"")"
10/23/2016 10:33:24,AteneoAirForce,Ateneo Air Force,Merriam as in Merriam Webster or Miriam Defensor Santiago? #RandomTweet,790139050237628416,Twitter for iPhone,7782,474,0,1,No,03/02/2014 02:59:05,Worldwide,The force behind Ateneo Volleyball & the Players. Not all tweets are about Ateneo. #AteneoAirForce #GoAteneo #OBF ALE Supporter since UAAP '66 /est 3.2.14/,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/727434560531636224/jrXziMO6_normal.jpg"", ""View"")"
10/23/2016 10:44:27,Verafied,Brandon Vera,One of the favorite thing I've ever read...!! Can y'all please tell me more about her please😊👍🏾💪🏾👊🏾👌🏾... https://t.co/RcyFfqraha,790141830331371521,Facebook,87631,287,0,0,Yes,04/24/2009 23:00:25,San Diego,ONE Championship Heavyweight World Champion For Inquiries: talents@virtualplayground.com.ph,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/512126638369144832/pt-e1vRq_normal.jpeg"", ""View"")"
10/23/2016 17:37:49,A_Bill_Butcher,Jon,RT @Verafied: One of the favorite thing I've ever read...!! Can y'all please tell me more about her please😊👍🏾💪🏾👊🏾👌🏾... https://t.co/RcyFfqr…,790245858868625408,Twitter for iPhone,121,321,1,0,No,10/22/2012 01:37:57,United States,"Country, Family, God...in that order. Army Vet. College. Football. Jack of all Trades, Master of None. MMA, Poker, & Beard.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/766971856670851072/ya-kGASN_normal.jpg"", ""View"")"
10/23/2016 22:02:55,nickantots,Emarnick 🐽,W: Miriam Defensor Santiago (story),790312572922662912,Twitter Web Client,62,97,0,0,No,07/10/2016 23:45:09,"Manila City, National Capital ",🚫🚫🚫🚫🚫,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/770163150851231744/FZWOgKFQ_normal.jpg"", ""View"")"
10/23/2016 23:49:22,weareformiriam,MDS FOR PRESIDENT,"Miriam Defensor Santiago authored the “No Frills Prison Bill” or Senate Bill No 1759, proposing measures to... https://t.co/lIyOgjiZjY",790339361611014144,Facebook,568,68,0,0,No,01/06/2016 16:01:53,Republic of the Philippines,OFFICIAL TWITTER ACCOUNT OF THE VOLUNTEER CAMPAIGN PAGE: Miriam Defensor Santiago For President || JOIN THE MOVEMENT!,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/684776408497819648/he-4G8fC_normal.jpg"", ""View"")"
10/24/2016 04:41:43,dreamcatcherNme,iGeRez,RT @villar_manny: I consider myself lucky to have had the opportunity to know Miriam Defensor Santiago beyond the public persona; a... http…,790412935281664001,Twitter Web Client,162,276,1,0,No,10/02/2009 13:43:21,"Ask, Seek, Knock",everything is possible in Jesus!,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/730206480087973889/CCLTVYnu_normal.jpg"", ""View"")"
10/24/2016 06:52:56,rikafronte,alysone,Senator Miriam Defensor-Santiago narrowly lost a presidential election against which candidate?,790445956894339072,Twitter for iPhone,329,397,0,0,No,12/22/2014 07:32:22,NA Empire,BLM,No,2939067962,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/775520566044336129/l84mqZTc_normal.jpg"", ""View"")"
10/24/2016 09:27:27,aaronsamson26,JIGGLYPUFF MALIK♔,Miriam Defensor Santiago shall return. Just wait...  .   L  O  A  D  I  N  G. ... 69%  .    .    .. 96%.. ..  .reincarnation successful,790484841057820673,Mobile Web (M2),1061,618,0,0,No,06/27/2013 02:14:19,Concepcion Tarlac,1 a.m thought? ♡,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/748390449715511297/kiP8V-xZ_normal.jpg"", ""View"")"
10/24/2016 12:06:57,keshankent,Kent Ceriola,Hi guys. We call all supporters of our beloved late Sen. Miriam Defensor Santiago especially those in or near... https://t.co/9Qx3RySsxy,790524982359158784,Facebook,765,1664,0,0,No,12/27/2011 04:51:33,"Iloilo City, Western Visayas",Jeremiah 29:11 • #AkoAyPilipino • #UPFight • #CPA2019 • #FutureLawyer • 2013-xxxxx,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752034692174520320/URfBoymO_normal.jpg"", ""View"")"
10/25/2016 05:28:25,RonronickLumba,RonronickLumba,Ang pag-ibig parang facebook pwedeng i-like pwedeng i-comment pero bawal i-share              -Miriam Defensor Santiago,790787073770795008,Twitter for iPhone,24,123,0,0,No,10/23/2016 12:41:42,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/790175387313577984/_TOK8E67_normal.jpg"", ""View"")"
10/25/2016 05:47:59,joannumero12,Joan Marie Cahoy,RT @inquirerdotnet: Miriam Defensor-Santiago passes away at 71 https://t.co/wpBbrbeHdV https://t.co/HzCLCYTq1x,790792001230807041,Twitter for Android,598,1566,1158,0,No,08/05/2015 00:01:25,Philippines,With God All Things Are Possible 😇,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/789071031176536065/ZvcIJ9FJ_normal.jpg"", ""View"")"
10/25/2016 06:35:18,angellacuesta2,★Encan./Alyas.FEVER♥,Rip Miriam Defensor Santiago #EncantadiaKasunduan,790803908746543104,Twitter for Android,90,192,0,0,No,10/27/2015 05:40:18,"Manila,NCR",Alkris Lovers Member/Follow Us/Encantadia/Alyas Robin Hood Fever/Fan♥ La Salle Fan Also!!! Solid KAPUSO 100%,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/790745070135750656/frf9MX6g_normal.jpg"", ""View"")"
10/25/2016 07:19:07,margschico,KB-MULAWIN :Margs❤,RT @angellacuesta2: Rip Miriam Defensor Santiago #EncantadiaKasunduan,790814933843795968,Twitter for Android,127,402,1,0,No,10/09/2015 07:29:48,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/769587213935874053/RAET9KTk_normal.jpg"", ""View"")"
10/25/2016 07:40:50,0SupremeVoice0,•R30•,RT @lanajacel: I admire how Sen. Miriam Defensor Santiago has exposed the unconstitutionality of EDCA. Rest in peace Ma'am. https://t.co/kS…,790820398816309248,Twitter for iPhone,1197,184,1,0,No,02/18/2014 19:12:15,5th universe,sincerity and excellence,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/784250958922391552/dZ0CqOpC_normal.jpg"", ""View"")"
10/25/2016 08:10:02,mikee_conge,M I K E E 🔥,RT @Senyora: Maraming Salamat Sen. Miriam Defensor Santiago. Nagluluksa ang buong Pilipinas 😔,790827749422215168,Twitter for Android,293,420,5070,0,No,05/26/2016 21:32:31,,CHILD OF GOD✨,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779579513650819072/6j_Uq8By_normal.jpg"", ""View"")"
10/25/2016 12:07:26,HeyIamLorenzo25,Kuya Lorenzo,"Binge watching on Miriam Defensor Santiago's videos today made me want to take up Law. 

Should I?",790887492505313280,Twitter Web Client,344,292,0,0,No,12/07/2012 11:17:25,MNL,simulacrum || GRLALeader2016,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/777840201716477952/4-s2duQJ_normal.jpg"", ""View"")"
10/25/2016 13:13:52,claricecachin1,cachin2801,RT @theartofhugot: Rest in peace Sen. Miriam Defensor Santiago 😩😩😩 https://t.co/49GFmAq3pU,790904210111934464,Mobile Web (M5),2,37,1415,0,No,10/25/2016 12:19:24,,,No,,,,"=HYPERLINK(""http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png"", ""View"")"
10/25/2016 13:44:44,CraziiMakz,✘,RT @siegfredsalise: Miriam Defensor Santiago Academic Excellece 😍😍😍 life goals https://t.co/Cn1gtbMHwl,790911976717242369,Twitter for Android,4514,681,418,0,No,09/08/2011 10:37:51," ILO, PHL",Ask.fm : CraziiMakz,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/780615219361947649/XARoYoto_normal.jpg"", ""View"")"
10/25/2016 14:57:06,HopeLoveQuenito,Quen Love Hope,RT @queenbeemae: Rest In Peace Senator Miriam Defensor Santiago. Thank you for serving our country till the very end.,790930188347387904,Twitter for Android,169,76,463,0,No,09/12/2015 13:05:47,"La Presa, Benguet",LizQuen all the way baby! Stay sexy babes @lizasoberano @itsenriquegil ❤❤❤,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/789981090672893952/kJreNxy1_normal.jpg"", ""View"")"
10/25/2016 17:10:01,keshankent,Kent Ceriola,"Kaybilis ng panahon mga bes! Huhuhu!

OCTOBER 26, 2015
A year ago, Sen. Miriam Defensor Santiago formally and... https://t.co/ciLBwwaKD3",790963638534144000,Facebook,764,1663,0,0,No,12/27/2011 04:51:33,"Iloilo City, Western Visayas",Jeremiah 29:11 • #AkoAyPilipino • #UPFight • #CPA2019 • #FutureLawyer • 2013-xxxxx,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/752034692174520320/URfBoymO_normal.jpg"", ""View"")"
