Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verified,User Since,Location,Bio,Is Retweeted,Reply to User ID,Latitude,Longitude,Profile Image,Google Maps
10/16/2016 09:06:34,YundaJunay,yunda,RT @informaciongame: Street Fighter V (Modo Historia - NASH) by #MDS https://t.co/mqRIdr177T,787580481642561536,Twitter Web Client,3,52,1,0,No,04/10/2012 15:16:44,,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/549187489647177729/x2TNrmLk_normal.jpeg"", ""View"")",
10/16/2016 09:12:57,adisos93,adi widianto,"RT @_yoheisenberg: ..for you in this lifetime. You inspire me to achieve things that people say I couldn't. I love you, #MDS. I love you 😭…",787582090019741700,Twitter Web Client,26,1402,2,0,No,06/03/2010 07:41:22,Jakarta,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1824467426/IMG00434-20120211-0925_normal.jpg"", ""View"")",
10/16/2016 12:04:35,Elite_Unit,Elite Unit,Ontem representamos a dança no BC em movimento #top #mds #moovedancestudio #eliteunit #e1 https://t.co/l6CO6ptmXc,787625283750879232,Facebook,344,767,0,0,No,09/16/2009 15:53:09,Brasil,Conheça mais sobre a Elite Unit visitando nosso Blog.,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/654094892868743168/21BnDJW-_normal.png"", ""View"")",
10/16/2016 12:11:14,Michael_Vasanth,Michael Vasanth,"#MDs Say US Costs For Valeant's Lead Poisoning Drug Are 33,000% More Than Canada's https://t.co/4E16lEuRUb",787626954702872577,IFTTT,1230,13,0,0,No,01/20/2010 16:31:45,"Chennai, India","Analyst, Blogger, Coder, Designer, Editor, Futurist, Gadgetist, Hacker & an Internet person",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/693447250224087040/au64Cdjo_normal.jpg"", ""View"")",
10/16/2016 13:41:36,newsoneplace,NewsOnePlace.com,"(https://t.co/eOsQVakj6c):#MDs Say #US Costs For Valeant's Lead Poisoning Drug Are 33,000% More Than..… https://t.co/eJB7Gqw9Qy",787649698689589250,Newsoneplace To Twitter,639,63,0,0,No,09/03/2015 13:15:22,,"http://t.co/TKTMLsjLHz is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place !",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/743969278483963904/25yd5Un3_normal.jpg"", ""View"")",
10/16/2016 13:39:56,DNGPlacement,DNG Placement Svcs,"Know someone for this job? MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/SUrrvpF4EX #MDS",787649278437195776,Bullhorn Reach,102,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/16/2016 13:59:29,DNGPlacement,DNG Placement Svcs,"MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/gpkQqddaD9 #MDS",787654199190417408,Bullhorn Reach,102,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/16/2016 13:41:36,newsoneplace,NewsOnePlace.com,"(https://t.co/eOsQVakj6c):#MDs Say #US Costs For Valeant's Lead Poisoning Drug Are 33,000% More Than..… https://t.co/eJB7Gqw9Qy",787649698689589250,Newsoneplace To Twitter,639,63,0,0,No,09/03/2015 13:15:22,,"http://t.co/TKTMLsjLHz is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place !",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/743969278483963904/25yd5Un3_normal.jpg"", ""View"")",
10/16/2016 13:59:29,DNGPlacement,DNG Placement Svcs,"MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/gpkQqddaD9 #MDS",787654199190417408,Bullhorn Reach,102,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/16/2016 14:54:29,DNGPlacement,DNG Placement Svcs,"Hiring Now: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/A3w6r6odja #MDS",787668041085648896,Bullhorn Reach,103,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/16/2016 15:47:32,Psicopata_Samu,Zé da Lapa,McGregor torcendo pra Ronda #Mds qe lindo #AmoVcs #UFC205 #UFC207,787681391093780481,Mobile Web (M2),637,630,0,1,No,08/30/2016 02:17:38,Lapa,"Num dia frio ou ensolarado, eu quero ela do meu lado
Nosso amor tem muita força, já passamos muitas coisas ♥",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/779369513896804352/m36QP7BN_normal.jpg"", ""View"")",
10/16/2016 16:51:18,DNGPlacement,DNG Placement Svcs,"Interested in this job? MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/X9x9OWI882 #MDS",787697436160585728,Bullhorn Reach,104,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/16/2016 19:08:19,acangros,Arnau Cangròs,@miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787731917256921088,Twitter for Android,431,544,0,0,No,05/14/2008 20:34:05,Barcelona,"ICCP. El azar no sólo juega a los dados, a veces los tira donde no se pueden ver.",No,335619451,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1281711590/173664_643808729_5099620_n_normal.jpg"", ""View"")",
10/16/2016 19:00:10,miquelcalcada,Miquel Calçada,Acabo d sentir 'polacs' a TVC en un anunci d la 'Champions League'... i nosaltres preocupats pels accents diacrítics. #MDS!,787729866607169536,Twitter for iPhone,184027,463,20,18,No,07/14/2011 23:51:53,"Barcelona, Catalunya",Definitivament som en un punt de no retorn. Membre de la candidatura @JuntsPelSi https://t.co/mhXFrytPXw,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/742266579807817728/FLhpqKbe_normal.jpg"", ""View"")",
10/16/2016 19:12:14,eudaldbalcells,eudald balcell*lls,RT @acangros: @miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787732903283294209,Twitter for iPhone,3621,2618,1,0,No,02/07/2012 21:50:21,"De nou, al Vallès Oriental","Massa vell per a segons què, massa jove per a renunciar-hi. He canviat l'alto pel tenor. Potser m'he equivocat. I què ?",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1952408529/Gavina_II_normal.jpg"", ""View"")",
10/16/2016 19:08:19,acangros,Arnau Cangròs,@miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787731917256921088,Twitter for Android,432,544,1,1,No,05/14/2008 20:34:05,Barcelona,"ICCP. El azar no sólo juega a los dados, a veces los tira donde no se pueden ver.",No,335619451,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1281711590/173664_643808729_5099620_n_normal.jpg"", ""View"")",
10/16/2016 19:12:14,eudaldbalcells,eudald balcell*lls,RT @acangros: @miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787732903283294209,Twitter for iPhone,3621,2621,1,0,No,02/07/2012 21:50:21,"De nou, al Vallès Oriental","Massa vell per a segons què, massa jove per a renunciar-hi. He canviat l'alto pel tenor. Potser m'he equivocat. I què ?",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/1952408529/Gavina_II_normal.jpg"", ""View"")",
10/16/2016 19:35:15,Antn1969,Antònia Pérez,RT @acangros: @miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787738695742984193,Twitter for Android,177,50,2,0,No,01/24/2013 21:51:55,CATALUNYA - Tàrrega,"Sòcia ANC ll☆ll  Mare i economista 


                                      
Temporalment regidora de finances a l' @ajtarrega",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/738475471621492738/piVNtAYb_normal.jpg"", ""View"")",
10/16/2016 19:59:13,QuimPuig12,Quim P.,RT @acangros: @miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787744726715891712,Twitter for Android,536,873,4,0,No,08/21/2012 23:28:05,Gironella i Puig-reig,"Referèndum o referèndum. 
Soci d'Òmnium i ANC. Viquipedista a estones. Aprenent de músic. INS Puig-reig.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/769921576481488896/PjZGYNyv_normal.jpg"", ""View"")",
10/16/2016 19:52:17,quimcardus,Joaquim Cardús,RT @acangros: @miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787742983118589956,Twitter for iPhone,581,509,4,0,No,01/30/2009 12:17:21,Països Catalans,"Una esperança desfeta, una recança infinita. I una pàtria tan petita que la somio completa. (Pere Quart)",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/755481378117025796/vsDgUAe__normal.jpg"", ""View"")",
10/16/2016 19:59:13,QuimPuig12,Quim P.,RT @acangros: @miquelcalcada #MDS Mare de Déu Senyor?? És el WTF català?? #QuèGran!! @optimotcat,787744726715891712,Twitter for Android,536,873,4,0,No,08/21/2012 23:28:05,Gironella i Puig-reig,"Referèndum o referèndum. 
Soci d'Òmnium i ANC. Viquipedista a estones. Aprenent de músic. INS Puig-reig.",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/769921576481488896/PjZGYNyv_normal.jpg"", ""View"")",
10/16/2016 20:16:21,CriancaFelizBR,Criança Feliz,"#MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV… https://t.co/txPuJXjnKB",787749041794912257,Twitter for iPad,0,0,0,0,No,09/10/2016 19:16:41,B R A S I L,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/774692256137809920/cv7IDy_b_normal.jpg"", ""View"")",
10/16/2016 20:48:05,rn_semmiseria,RN sem Miseria,"#MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/bEMXI1Cv1D… https://t.co/UIYnEgoAEG",787757026285907972,Twitter for iPad,132,818,0,0,No,10/27/2014 23:38:29,Rio Grande do Norte - BRASIL,"Unir-se é um bom começo, manter a união é um progresso e trabalhar em conjunto é a vitória (Henry Ford)",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/526882187946520577/kTLd5KvO_normal.jpeg"", ""View"")",
10/16/2016 20:53:38,pronacampo,Pronacampo,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787758420757741568,Twitter for iPad,114,732,1,0,No,03/29/2012 01:47:07,Rio Grande do Norte | BRASIL,"Unir-se é um bom começo, manter a união é um progresso e trabalhar em conjunto é a vitória (Henry Ford) https://t.co/pEzBPRTat6",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/2867901547/948b8e2103e54eec69b77e5a73c464a7_normal.jpeg"", ""View"")",
10/16/2016 21:09:20,geracaoconecta,Geracao Conectada,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787762375764086784,Twitter for iPad,67,289,3,0,No,08/29/2014 16:49:59,BRASIL,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/505399648044220417/e1HvSyeq_normal.jpeg"", ""View"")",
10/16/2016 21:04:34,NiloSrgioPerei1,Nilo Sérgio Pereira,#loucos #horariodeverao #feios #noite #mds #kkkk #lifestyle #link… https://t.co/8qY5cNEoAN,787761174528032769,Instagram,132,385,0,0,No,09/06/2016 13:47:01,"Rio de Janeiro, Brasil","Deus é perfeito em tudo. 
FJU UNIVELSAL.
Facebook : Nilo Sérgio Pereira. 
Instagram : @ nilo_sergio_pereira.
Foco ser o posto do q o mundo é...",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/773158609018613760/fJuEqgbl_normal.jpg"", ""View"")",
10/16/2016 21:01:17,desenvale,DESENVALE,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787760349063905281,Twitter for iPad,85,501,3,0,No,11/22/2012 22:45:40,Rio Grande do Norte ~ BRASIL,"A DESENVALE surgiu em 1999, como uma entidade informal representativa da sociedade, passando a ter personalidade jurídica a partir de 02 de junho de 2000 ...",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/606641694990303232/8RSag4rj_normal.jpg"", ""View"")",
10/16/2016 21:16:34,viver_semlimite,viver sem limite,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787764194112397313,Twitter for iPad,106,520,5,0,No,07/21/2014 19:59:39,Rio Grande do Norte ~ BRASIL,"Unir-se é um bom começo, manter a união é um progresso e trabalhar em conjunto é a vitória (Henry Ford) https://t.co/zqJrvrPthh",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/774797118343094272/JNzZBNCq_normal.jpg"", ""View"")",
10/16/2016 21:13:54,pronatec_rn,Pronatec RN,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787763524437180416,Twitter for iPad,113,493,5,0,No,10/28/2014 04:46:36,Rio Grande do Norte - BRASIL,Ciência sem Fronteiras ~ https://t.co/pecdaej8O9,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/526959221762715648/ThEJ8JZb_normal.jpeg"", ""View"")",
10/16/2016 21:09:20,geracaoconecta,Geracao Conectada,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787762375764086784,Twitter for iPad,67,289,5,0,No,08/29/2014 16:49:59,BRASIL,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/505399648044220417/e1HvSyeq_normal.jpeg"", ""View"")",
10/16/2016 21:04:34,NiloSrgioPerei1,Nilo Sérgio Pereira,#loucos #horariodeverao #feios #noite #mds #kkkk #lifestyle #link… https://t.co/8qY5cNEoAN,787761174528032769,Instagram,132,385,0,0,No,09/06/2016 13:47:01,"Rio de Janeiro, Brasil","Deus é perfeito em tudo. 
FJU UNIVELSAL.
Facebook : Nilo Sérgio Pereira. 
Instagram : @ nilo_sergio_pereira.
Foco ser o posto do q o mundo é...",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/773158609018613760/fJuEqgbl_normal.jpg"", ""View"")",
10/16/2016 21:27:26,pactosrn,Pacto/RN,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787766928962097152,Twitter for iPad,117,520,6,0,No,07/20/2014 03:52:23,Rio Grande do Norte - Brasil,"O PACTO/RN surgiu em 23 Jun 1995, como uma entidade informal representativa da sociedade, passando a ter personalidade jurídica a partir de 16 Jun 1999...",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/491078827955990528/zs-qAIRL_normal.jpeg"", ""View"")",
10/16/2016 21:20:43,DNGPlacement,DNG Placement Svcs,"Job Opportunity: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/M2YZmWjTvG #MDS",787765237558771712,Bullhorn Reach,104,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/16/2016 21:16:34,viver_semlimite,viver sem limite,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787764194112397313,Twitter for iPad,106,520,6,0,No,07/21/2014 19:59:39,Rio Grande do Norte ~ BRASIL,"Unir-se é um bom começo, manter a união é um progresso e trabalhar em conjunto é a vitória (Henry Ford) https://t.co/zqJrvrPthh",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/774797118343094272/JNzZBNCq_normal.jpg"", ""View"")",
10/16/2016 21:13:54,pronatec_rn,Pronatec RN,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787763524437180416,Twitter for iPad,113,493,6,0,No,10/28/2014 04:46:36,Rio Grande do Norte - BRASIL,Ciência sem Fronteiras ~ https://t.co/pecdaej8O9,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/526959221762715648/ThEJ8JZb_normal.jpeg"", ""View"")",
10/16/2016 21:09:20,geracaoconecta,Geracao Conectada,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787762375764086784,Twitter for iPad,67,289,6,0,No,08/29/2014 16:49:59,BRASIL,,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/505399648044220417/e1HvSyeq_normal.jpeg"", ""View"")",
10/16/2016 21:27:26,pactosrn,Pacto/RN,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787766928962097152,Twitter for iPad,117,520,6,0,No,07/20/2014 03:52:23,Rio Grande do Norte - Brasil,"O PACTO/RN surgiu em 23 Jun 1995, como uma entidade informal representativa da sociedade, passando a ter personalidade jurídica a partir de 16 Jun 1999...",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/491078827955990528/zs-qAIRL_normal.jpeg"", ""View"")",
10/16/2016 21:20:43,DNGPlacement,DNG Placement Svcs,"Job Opportunity: MDS Coordinator with a Subacute/Skilled Nursing Facility  in Brooklyn, NY https://t.co/M2YZmWjTvG #MDS",787765237558771712,Bullhorn Reach,104,151,0,0,No,08/04/2014 19:34:46,Long Beach NY,"DNG Placement Svcs is a focused, discreet healthcare & medical recruitment firm in NE USA ~ A proud member of the Better Business Bureau",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/705860251422162944/Nnt0fYwM_normal.jpg"", ""View"")",
10/16/2016 21:16:34,viver_semlimite,viver sem limite,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787764194112397313,Twitter for iPad,106,520,6,0,No,07/21/2014 19:59:39,Rio Grande do Norte ~ BRASIL,"Unir-se é um bom começo, manter a união é um progresso e trabalhar em conjunto é a vitória (Henry Ford) https://t.co/zqJrvrPthh",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/774797118343094272/JNzZBNCq_normal.jpg"", ""View"")",
10/16/2016 21:13:54,pronatec_rn,Pronatec RN,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787763524437180416,Twitter for iPad,113,493,6,0,No,10/28/2014 04:46:36,Rio Grande do Norte - BRASIL,Ciência sem Fronteiras ~ https://t.co/pecdaej8O9,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/526959221762715648/ThEJ8JZb_normal.jpeg"", ""View"")",
10/16/2016 21:47:46,amandafr_ts,คmɑndɑ.,"#Mds😍_Q_Serumaninha😱_TãO Bella💓
😱😱Mds ela Ss Sabe ser linda'h😍🙈
#Se_Beleza😍fosse crime🔫VoOçe💗pegava prisão Perpétua😍😱❤🙈",787772045283254272,Twitter Web Client,422,94,0,0,No,11/13/2015 21:55:39,vila ivete ,@JUNIORuserlixo 💕,No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/785986048006492160/XHlkmovZ_normal.jpg"", ""View"")",
10/16/2016 21:27:26,pactosrn,Pacto/RN,"RT @CriancaFelizBR: #MDS
Cuidar, brincar e estimular para formar uma nova geração de vencedores ...

Legislação
https://t.co/4eiG05kZtV

ht…",787766928962097152,Twitter for iPad,117,520,6,0,No,07/20/2014 03:52:23,Rio Grande do Norte - Brasil,"O PACTO/RN surgiu em 23 Jun 1995, como uma entidade informal representativa da sociedade, passando a ter personalidade jurídica a partir de 16 Jun 1999...",No,,,,"=HYPERLINK(""http://pbs.twimg.com/profile_images/491078827955990528/zs-qAIRL_normal.jpeg"", ""View"")",
